   ,mp    ,mp    ,fg   ,fga   ,fg%   ,3p   ,3pa  ,3p%   ,ft   ,fta  ,ft%   ,orb  ,drb  ,trb  ,ast  ,stl  ,blk  ,tov  ,pf   ,pts   ,gmsc ,+/- ,ts%   ,efg%  ,3par  ,ftr   ,orb% ,drb% ,trb% ,ast% ,stl% ,blk% ,tov% ,usg%  ,ortg  ,drtg  ,mp_max ,mp_max ,fg_max ,fga_max ,fg%_max ,3p_max ,3pa_max ,3p%_max ,ft_max ,fta_max ,ft%_max ,orb_max ,drb_max ,trb_max ,ast_max ,stl_max ,blk_max ,tov_max ,pf_max ,pts_max ,gmsc_max ,+/-_max ,ts%_max ,efg%_max ,3par_max ,ftr_max ,orb%_max ,drb%_max ,trb%_max ,ast%_max ,stl%_max ,blk%_max ,tov%_max ,usg%_max ,ortg_max ,drtg_max ,team ,total ,home ,index_opp ,mp_opp ,mp_opp ,fg_opp ,fga_opp ,fg%_opp ,3p_opp ,3pa_opp ,3p%_opp ,ft_opp ,fta_opp ,ft%_opp ,orb_opp ,drb_opp ,trb_opp ,ast_opp ,stl_opp ,blk_opp ,tov_opp ,pf_opp ,pts_opp ,gmsc_opp ,+/-_opp ,ts%_opp ,efg%_opp ,3par_opp ,ftr_opp ,orb%_opp ,drb%_opp ,trb%_opp ,ast%_opp ,stl%_opp ,blk%_opp ,tov%_opp ,usg%_opp ,ortg_opp ,drtg_opp ,mp_max_opp ,mp_max_opp ,fg_max_opp ,fga_max_opp ,fg%_max_opp ,3p_max_opp ,3pa_max_opp ,3p%_max_opp ,ft_max_opp ,fta_max_opp ,ft%_max_opp ,orb_max_opp ,drb_max_opp ,trb_max_opp ,ast_max_opp ,stl_max_opp ,blk_max_opp ,tov_max_opp ,pf_max_opp ,pts_max_opp ,gmsc_max_opp ,+/-_max_opp ,ts%_max_opp ,efg%_max_opp ,3par_max_opp ,ftr_max_opp ,orb%_max_opp ,drb%_max_opp ,trb%_max_opp ,ast%_max_opp ,stl%_max_opp ,blk%_max_opp ,tov%_max_opp ,usg%_max_opp ,ortg_max_opp ,drtg_max_opp ,team_opp ,total_opp ,home_opp ,season ,date       ,won
70 ,290.0 ,290.0 ,48.0 ,117.0 ,0.41  ,21.0 ,57.0 ,0.368 ,17.0 ,23.0 ,0.739 ,15.0 ,41.0 ,56.0 ,34.0 ,13.0 , 9.0 ,18.0 ,24.0 ,134.0 ,     ,    ,0.527 ,0.5   ,0.487 ,0.197 ,23.8 ,85.4 ,50.5 ,70.8 ,10.4 ,15.0 ,12.4 ,100.0 ,106.8 ,110.0 ,       ,       ,  16.0 ,   30.0 ,  1.0   ,   8.0 ,   15.0 ,  0.667 ,   6.0 ,    8.0 ,   0.8  ,    4.0 ,    9.0 ,   11.0 ,    8.0 ,    3.0 ,    5.0 ,    4.0 ,   5.0 ,   46.0 ,    35.2 ,16.0    ,  0.939 ,   1.0   ,   0.786 ,  1.6   ,    24.5 ,    23.7 ,    23.2 ,    37.2 ,     3.1 ,    10.8 ,    33.3 ,    32.6 ,   203.0 ,   118.0 ,BOS  ,  134 ,   0 ,        1 , 290.0 , 290.0 ,  51.0 ,  105.0 ,  0.486 ,  17.0 ,   45.0 ,  0.378 ,  19.0 ,   27.0 ,  0.704 ,    7.0 ,   48.0 ,   55.0 ,   27.0 ,    9.0 ,   10.0 ,   17.0 ,  22.0 ,  138.0 ,         ,        ,  0.59  ,   0.567 ,   0.429 ,  0.257 ,    14.6 ,    76.2 ,    49.5 ,    52.9 ,     7.2 ,    16.7 ,    12.7 ,   100.0 ,   110.0 ,   106.8 ,           ,           ,      13.0 ,       27.0 ,      1.0   ,       6.0 ,       13.0 ,      0.75  ,       8.0 ,        8.0 ,       1.0  ,        5.0 ,       12.0 ,       17.0 ,        9.0 ,        4.0 ,        3.0 ,        7.0 ,       5.0 ,       35.0 ,        25.7 ,11.0        ,      0.814 ,       1.0   ,       0.8   ,      0.8   ,        17.5 ,        32.1 ,        25.8 ,        31.6 ,         5.5 ,         6.3 ,        31.1 ,        35.3 ,       161.0 ,       113.0 ,NYK      ,      138 ,       1 ,  2022 ,2021-10-20 ,False
71 ,290.0 ,290.0 ,51.0 ,105.0 ,0.486 ,17.0 ,45.0 ,0.378 ,19.0 ,27.0 ,0.704 , 7.0 ,48.0 ,55.0 ,27.0 , 9.0 ,10.0 ,17.0 ,22.0 ,138.0 ,     ,    ,0.59  ,0.567 ,0.429 ,0.257 ,14.6 ,76.2 ,49.5 ,52.9 , 7.2 ,16.7 ,12.7 ,100.0 ,110.0 ,106.8 ,       ,       ,  13.0 ,   27.0 ,  1.0   ,   6.0 ,   13.0 ,  0.75  ,   8.0 ,    8.0 ,   1.0  ,    5.0 ,   12.0 ,   17.0 ,    9.0 ,    4.0 ,    3.0 ,    7.0 ,   5.0 ,   35.0 ,    25.7 ,11.0    ,  0.814 ,   1.0   ,   0.8   ,  0.8   ,    17.5 ,    32.1 ,    25.8 ,    31.6 ,     5.5 ,     6.3 ,    31.1 ,    35.3 ,   161.0 ,   113.0 ,NYK  ,  138 ,   1 ,        0 , 290.0 , 290.0 ,  48.0 ,  117.0 ,  0.41  ,  21.0 ,   57.0 ,  0.368 ,  17.0 ,   23.0 ,  0.739 ,   15.0 ,   41.0 ,   56.0 ,   34.0 ,   13.0 ,    9.0 ,   18.0 ,  24.0 ,  134.0 ,         ,        ,  0.527 ,   0.5   ,   0.487 ,  0.197 ,    23.8 ,    85.4 ,    50.5 ,    70.8 ,    10.4 ,    15.0 ,    12.4 ,   100.0 ,   106.8 ,   110.0 ,           ,           ,      16.0 ,       30.0 ,      1.0   ,       8.0 ,       15.0 ,      0.667 ,       6.0 ,        8.0 ,       0.8  ,        4.0 ,        9.0 ,       11.0 ,        8.0 ,        3.0 ,        5.0 ,        4.0 ,       5.0 ,       46.0 ,        35.2 ,16.0        ,      0.939 ,       1.0   ,       0.786 ,      1.6   ,        24.5 ,        23.7 ,        23.2 ,        37.2 ,         3.1 ,        10.8 ,        33.3 ,        32.6 ,       203.0 ,       118.0 ,BOS      ,      134 ,       0 ,  2022 ,2021-10-20 ,True
72 ,265.0 ,265.0 ,50.0 ,101.0 ,0.495 ,19.0 ,50.0 ,0.38  ,21.0 ,25.0 ,0.84  ,11.0 ,42.0 ,53.0 ,33.0 , 8.0 , 9.0 ,12.0 ,23.0 ,140.0 ,     ,    ,0.625 ,0.589 ,0.495 ,0.248 ,22.4 ,75.0 ,50.5 ,66.0 , 7.2 ,15.3 , 9.7 ,100.0 ,125.2 ,115.3 ,       ,       ,  14.0 ,   28.0 ,  1.0   ,   6.0 ,   12.0 ,  0.75  ,   7.0 ,    8.0 ,   1.0  ,    6.0 ,   10.0 ,   16.0 ,    8.0 ,    3.0 ,    3.0 ,    3.0 ,   5.0 ,   41.0 ,    32.6 ,22.0    ,  1.0   ,   1.0   ,   1.0   ,  0.571 ,    18.0 ,    27.8 ,    22.4 ,    31.8 ,    10.9 ,     7.5 ,    33.3 ,    34.1 ,   200.0 ,   122.0 ,BOS  ,  140 ,   0 ,        1 , 265.0 , 265.0 ,  46.0 ,  103.0 ,  0.447 ,  19.0 ,   44.0 ,  0.432 ,  18.0 ,   28.0 ,  0.643 ,   14.0 ,   38.0 ,   52.0 ,   26.0 ,    4.0 ,    6.0 ,   14.0 ,  25.0 ,  129.0 ,         ,        ,  0.559 ,   0.539 ,   0.427 ,  0.272 ,    25.0 ,    77.6 ,    49.5 ,    56.5 ,     3.6 ,    11.8 ,    10.8 ,   100.0 ,   115.3 ,   125.2 ,           ,           ,      11.0 ,       22.0 ,      0.75  ,       7.0 ,       14.0 ,      0.667 ,       4.0 ,        6.0 ,       1.0  ,        3.0 ,        8.0 ,       11.0 ,        9.0 ,        1.0 ,        3.0 ,        6.0 ,       6.0 ,       25.0 ,        16.9 ,6.0         ,      0.838 ,       0.833 ,       0.737 ,      0.667 ,        10.7 ,        23.5 ,        15.1 ,        41.6 ,         2.0 ,        23.0 ,        22.4 ,        33.3 ,       178.0 ,       130.0 ,CHO      ,      129 ,       1 ,  2022 ,2021-10-25 ,True
73 ,265.0 ,265.0 ,46.0 ,103.0 ,0.447 ,19.0 ,44.0 ,0.432 ,18.0 ,28.0 ,0.643 ,14.0 ,38.0 ,52.0 ,26.0 , 4.0 , 6.0 ,14.0 ,25.0 ,129.0 ,     ,    ,0.559 ,0.539 ,0.427 ,0.272 ,25.0 ,77.6 ,49.5 ,56.5 , 3.6 ,11.8 ,10.8 ,100.0 ,115.3 ,125.2 ,       ,       ,  11.0 ,   22.0 ,  0.75  ,   7.0 ,   14.0 ,  0.667 ,   4.0 ,    6.0 ,   1.0  ,    3.0 ,    8.0 ,   11.0 ,    9.0 ,    1.0 ,    3.0 ,    6.0 ,   6.0 ,   25.0 ,    16.9 ,6.0     ,  0.838 ,   0.833 ,   0.737 ,  0.667 ,    10.7 ,    23.5 ,    15.1 ,    41.6 ,     2.0 ,    23.0 ,    22.4 ,    33.3 ,   178.0 ,   130.0 ,CHO  ,  129 ,   1 ,        0 , 265.0 , 265.0 ,  50.0 ,  101.0 ,  0.495 ,  19.0 ,   50.0 ,  0.38  ,  21.0 ,   25.0 ,  0.84  ,   11.0 ,   42.0 ,   53.0 ,   33.0 ,    8.0 ,    9.0 ,   12.0 ,  23.0 ,  140.0 ,         ,        ,  0.625 ,   0.589 ,   0.495 ,  0.248 ,    22.4 ,    75.0 ,    50.5 ,    66.0 ,     7.2 ,    15.3 ,     9.7 ,   100.0 ,   125.2 ,   115.3 ,           ,           ,      14.0 ,       28.0 ,      1.0   ,       6.0 ,       12.0 ,      0.75  ,       7.0 ,        8.0 ,       1.0  ,        6.0 ,       10.0 ,       16.0 ,        8.0 ,        3.0 ,        3.0 ,        3.0 ,       5.0 ,       41.0 ,        32.6 ,22.0        ,      1.0   ,       1.0   ,       1.0   ,      0.571 ,        18.0 ,        27.8 ,        22.4 ,        31.8 ,        10.9 ,         7.5 ,        33.3 ,        34.1 ,       200.0 ,       122.0 ,BOS      ,      140 ,       0 ,  2022 ,2021-10-25 ,False
74 ,240.0 ,240.0 ,41.0 , 85.0 ,0.482 ,11.0 ,32.0 ,0.344 ,26.0 ,31.0 ,0.839 , 7.0 ,35.0 ,42.0 ,24.0 ,13.0 , 6.0 ,13.0 ,19.0 ,119.0 ,     ,    ,0.603 ,0.547 ,0.376 ,0.365 ,16.7 ,74.5 ,47.2 ,58.5 ,12.7 ,11.1 ,11.6 ,100.0 ,116.3 ,106.5 ,       ,       ,  10.0 ,   18.0 ,  0.8   ,   4.0 ,    9.0 ,  0.667 ,  10.0 ,   13.0 ,   1.0  ,    2.0 ,    9.0 ,   10.0 ,    9.0 ,    4.0 ,    2.0 ,    5.0 ,   5.0 ,   30.0 ,    29.5 ,14.0    ,  0.8   ,   0.8   ,   1.0   ,  0.722 ,    11.6 ,    25.3 ,    16.4 ,    42.9 ,    10.2 ,     7.6 ,    28.6 ,    34.3 ,   139.0 ,   119.0 ,MIL  ,  119 ,   0 ,        1 , 240.0 , 240.0 ,  40.0 ,   90.0 ,  0.444 ,  14.0 ,   36.0 ,  0.389 ,  15.0 ,   17.0 ,  0.882 ,   12.0 ,   35.0 ,   47.0 ,   23.0 ,    6.0 ,    1.0 ,   19.0 ,  24.0 ,  109.0 ,         ,        ,  0.559 ,   0.522 ,   0.4   ,  0.189 ,    25.5 ,    83.3 ,    52.8 ,    57.5 ,     5.9 ,     1.9 ,    16.3 ,   100.0 ,   106.5 ,   116.3 ,           ,           ,      10.0 ,       21.0 ,      0.615 ,       4.0 ,        9.0 ,      1.0   ,       5.0 ,        6.0 ,       1.0  ,        7.0 ,       11.0 ,       13.0 ,        7.0 ,        3.0 ,        1.0 ,        7.0 ,       5.0 ,       25.0 ,        19.7 ,3.0         ,      0.7   ,       0.7   ,       1.0   ,      0.462 ,        40.5 ,        33.6 ,        27.5 ,        33.1 ,         5.3 ,         6.4 ,        28.6 ,        32.8 ,       148.0 ,       121.0 ,IND      ,      109 ,       1 ,  2022 ,2021-10-25 ,True
75 ,240.0 ,240.0 ,40.0 , 90.0 ,0.444 ,14.0 ,36.0 ,0.389 ,15.0 ,17.0 ,0.882 ,12.0 ,35.0 ,47.0 ,23.0 , 6.0 , 1.0 ,19.0 ,24.0 ,109.0 ,     ,    ,0.559 ,0.522 ,0.4   ,0.189 ,25.5 ,83.3 ,52.8 ,57.5 , 5.9 , 1.9 ,16.3 ,100.0 ,106.5 ,116.3 ,       ,       ,  10.0 ,   21.0 ,  0.615 ,   4.0 ,    9.0 ,  1.0   ,   5.0 ,    6.0 ,   1.0  ,    7.0 ,   11.0 ,   13.0 ,    7.0 ,    3.0 ,    1.0 ,    7.0 ,   5.0 ,   25.0 ,    19.7 ,3.0     ,  0.7   ,   0.7   ,   1.0   ,  0.462 ,    40.5 ,    33.6 ,    27.5 ,    33.1 ,     5.3 ,     6.4 ,    28.6 ,    32.8 ,   148.0 ,   121.0 ,IND  ,  109 ,   1 ,        0 , 240.0 , 240.0 ,  41.0 ,   85.0 ,  0.482 ,  11.0 ,   32.0 ,  0.344 ,  26.0 ,   31.0 ,  0.839 ,    7.0 ,   35.0 ,   42.0 ,   24.0 ,   13.0 ,    6.0 ,   13.0 ,  19.0 ,  119.0 ,         ,        ,  0.603 ,   0.547 ,   0.376 ,  0.365 ,    16.7 ,    74.5 ,    47.2 ,    58.5 ,    12.7 ,    11.1 ,    11.6 ,   100.0 ,   116.3 ,   106.5 ,           ,           ,      10.0 ,       18.0 ,      0.8   ,       4.0 ,        9.0 ,      0.667 ,      10.0 ,       13.0 ,       1.0  ,        2.0 ,        9.0 ,       10.0 ,        9.0 ,        4.0 ,        2.0 ,        5.0 ,       5.0 ,       30.0 ,        29.5 ,14.0        ,      0.8   ,       0.8   ,       1.0   ,      0.722 ,        11.6 ,        25.3 ,        16.4 ,        42.9 ,        10.2 ,         7.6 ,        28.6 ,        34.3 ,       139.0 ,       119.0 ,MIL      ,      119 ,       0 ,  2022 ,2021-10-25 ,False
76 ,240.0 ,240.0 ,48.0 , 91.0 ,0.527 ,13.0 ,32.0 ,0.406 ,14.0 ,17.0 ,0.824 ,11.0 ,35.0 ,46.0 ,32.0 ,13.0 , 1.0 ,18.0 ,16.0 ,123.0 ,     ,    ,0.624 ,0.599 ,0.352 ,0.187 ,27.5 ,83.3 ,56.1 ,66.7 ,12.6 , 1.9 ,15.5 ,100.0 ,119.5 ,108.8 ,       ,       ,  13.0 ,   24.0 ,  0.75  ,   4.0 ,    9.0 ,  0.571 ,   4.0 ,    4.0 ,   1.0  ,    3.0 ,   12.0 ,   14.0 ,    9.0 ,    5.0 ,    1.0 ,    4.0 ,   3.0 ,   30.0 ,    23.3 ,21.0    ,  0.873 ,   0.846 ,   0.583 ,  0.8   ,    11.1 ,    98.0 ,    50.2 ,    47.2 ,     8.1 ,     2.6 ,   100.0 ,    70.6 ,   173.0 ,   117.0 ,CHO  ,  123 ,   0 ,        1 , 240.0 , 240.0 ,  43.0 ,   84.0 ,  0.512 ,   9.0 ,   31.0 ,  0.29  ,  17.0 ,   20.0 ,  0.85  ,    7.0 ,   29.0 ,   36.0 ,   26.0 ,    9.0 ,    3.0 ,   18.0 ,  15.0 ,  112.0 ,         ,        ,  0.603 ,   0.565 ,   0.369 ,  0.238 ,    16.7 ,    72.5 ,    43.9 ,    60.5 ,     8.7 ,     5.1 ,    16.2 ,   100.0 ,   108.8 ,   119.5 ,           ,           ,      13.0 ,       21.0 ,      1.0   ,       3.0 ,        7.0 ,      0.5   ,       5.0 ,        6.0 ,       1.0  ,        1.0 ,       10.0 ,       11.0 ,       10.0 ,        2.0 ,        2.0 ,        6.0 ,       4.0 ,       33.0 ,        23.6 ,4.0         ,      1.0   ,       1.0   ,       1.0   ,      0.857 ,        61.2 ,        64.3 ,        62.7 ,       100.0 ,        25.0 ,         5.0 ,        50.0 ,        46.4 ,       205.0 ,       128.0 ,CLE      ,      112 ,       1 ,  2022 ,2021-10-22 ,True
77 ,240.0 ,240.0 ,43.0 , 84.0 ,0.512 , 9.0 ,31.0 ,0.29  ,17.0 ,20.0 ,0.85  , 7.0 ,29.0 ,36.0 ,26.0 , 9.0 , 3.0 ,18.0 ,15.0 ,112.0 ,     ,    ,0.603 ,0.565 ,0.369 ,0.238 ,16.7 ,72.5 ,43.9 ,60.5 , 8.7 , 5.1 ,16.2 ,100.0 ,108.8 ,119.5 ,       ,       ,  13.0 ,   21.0 ,  1.0   ,   3.0 ,    7.0 ,  0.5   ,   5.0 ,    6.0 ,   1.0  ,    1.0 ,   10.0 ,   11.0 ,   10.0 ,    2.0 ,    2.0 ,    6.0 ,   4.0 ,   33.0 ,    23.6 ,4.0     ,  1.0   ,   1.0   ,   1.0   ,  0.857 ,    61.2 ,    64.3 ,    62.7 ,   100.0 ,    25.0 ,     5.0 ,    50.0 ,    46.4 ,   205.0 ,   128.0 ,CLE  ,  112 ,   1 ,        0 , 240.0 , 240.0 ,  48.0 ,   91.0 ,  0.527 ,  13.0 ,   32.0 ,  0.406 ,  14.0 ,   17.0 ,  0.824 ,   11.0 ,   35.0 ,   46.0 ,   32.0 ,   13.0 ,    1.0 ,   18.0 ,  16.0 ,  123.0 ,         ,        ,  0.624 ,   0.599 ,   0.352 ,  0.187 ,    27.5 ,    83.3 ,    56.1 ,    66.7 ,    12.6 ,     1.9 ,    15.5 ,   100.0 ,   119.5 ,   108.8 ,           ,           ,      13.0 ,       24.0 ,      0.75  ,       4.0 ,        9.0 ,      0.571 ,       4.0 ,        4.0 ,       1.0  ,        3.0 ,       12.0 ,       14.0 ,        9.0 ,        5.0 ,        1.0 ,        4.0 ,       3.0 ,       30.0 ,        23.3 ,21.0        ,      0.873 ,       0.846 ,       0.583 ,      0.8   ,        11.1 ,        98.0 ,        50.2 ,        47.2 ,         8.1 ,         2.6 ,       100.0 ,        70.6 ,       173.0 ,       117.0 ,CHO      ,      123 ,       0 ,  2022 ,2021-10-22 ,False
78 ,240.0 ,240.0 ,38.0 , 99.0 ,0.384 ,10.0 ,34.0 ,0.294 , 9.0 ,15.0 ,0.6   ,17.0 ,37.0 ,54.0 ,20.0 , 5.0 , 3.0 , 9.0 ,23.0 , 95.0 ,     ,    ,0.45  ,0.434 ,0.343 ,0.152 ,28.8 ,75.5 ,50.0 ,52.6 , 5.2 , 4.9 , 7.9 ,100.0 , 99.3 ,105.6 ,       ,       ,   8.0 ,   22.0 ,  0.667 ,   3.0 ,    8.0 ,  1.0   ,   7.0 ,    7.0 ,   1.0  ,    7.0 ,    9.0 ,   14.0 ,    7.0 ,    3.0 ,    2.0 ,    2.0 ,   5.0 ,   24.0 ,    17.6 ,10.0    ,  0.833 ,   0.833 ,   1.0   ,  0.318 ,    20.9 ,    33.1 ,    22.8 ,    50.4 ,     4.2 ,     5.8 ,    40.0 ,    32.0 ,   158.0 ,   111.0 ,ATL  ,   95 ,   0 ,        1 , 240.0 , 240.0 ,  37.0 ,   89.0 ,  0.416 ,   7.0 ,   28.0 ,  0.25  ,  20.0 ,   27.0 ,  0.741 ,   12.0 ,   42.0 ,   54.0 ,   23.0 ,    6.0 ,    6.0 ,   10.0 ,  16.0 ,  101.0 ,         ,        ,  0.501 ,   0.455 ,   0.315 ,  0.303 ,    24.5 ,    71.2 ,    50.0 ,    62.2 ,     6.3 ,     9.2 ,     9.0 ,   100.0 ,   105.6 ,    99.3 ,           ,           ,       9.0 ,       15.0 ,      0.6   ,       3.0 ,        7.0 ,      0.5   ,       5.0 ,        6.0 ,       1.0  ,        3.0 ,       13.0 ,       14.0 ,        8.0 ,        2.0 ,        4.0 ,        3.0 ,       5.0 ,       23.0 ,        20.3 ,16.0        ,      0.724 ,       0.7   ,       0.667 ,      0.857 ,         9.3 ,        32.4 ,        19.0 ,        44.3 ,         3.1 ,         8.4 ,        23.3 ,        29.5 ,       146.0 ,       110.0 ,CLE      ,      101 ,       1 ,  2022 ,2021-10-23 ,False
79 ,240.0 ,240.0 ,37.0 , 89.0 ,0.416 , 7.0 ,28.0 ,0.25  ,20.0 ,27.0 ,0.741 ,12.0 ,42.0 ,54.0 ,23.0 , 6.0 , 6.0 ,10.0 ,16.0 ,101.0 ,     ,    ,0.501 ,0.455 ,0.315 ,0.303 ,24.5 ,71.2 ,50.0 ,62.2 , 6.3 , 9.2 , 9.0 ,100.0 ,105.6 , 99.3 ,       ,       ,   9.0 ,   15.0 ,  0.6   ,   3.0 ,    7.0 ,  0.5   ,   5.0 ,    6.0 ,   1.0  ,    3.0 ,   13.0 ,   14.0 ,    8.0 ,    2.0 ,    4.0 ,    3.0 ,   5.0 ,   23.0 ,    20.3 ,16.0    ,  0.724 ,   0.7   ,   0.667 ,  0.857 ,     9.3 ,    32.4 ,    19.0 ,    44.3 ,     3.1 ,     8.4 ,    23.3 ,    29.5 ,   146.0 ,   110.0 ,CLE  ,  101 ,   1 ,        0 , 240.0 , 240.0 ,  38.0 ,   99.0 ,  0.384 ,  10.0 ,   34.0 ,  0.294 ,   9.0 ,   15.0 ,  0.6   ,   17.0 ,   37.0 ,   54.0 ,   20.0 ,    5.0 ,    3.0 ,    9.0 ,  23.0 ,   95.0 ,         ,        ,  0.45  ,   0.434 ,   0.343 ,  0.152 ,    28.8 ,    75.5 ,    50.0 ,    52.6 ,     5.2 ,     4.9 ,     7.9 ,   100.0 ,    99.3 ,   105.6 ,           ,           ,       8.0 ,       22.0 ,      0.667 ,       3.0 ,        8.0 ,      1.0   ,       7.0 ,        7.0 ,       1.0  ,        7.0 ,        9.0 ,       14.0 ,        7.0 ,        3.0 ,        2.0 ,        2.0 ,       5.0 ,       24.0 ,        17.6 ,10.0        ,      0.833 ,       0.833 ,       1.0   ,      0.318 ,        20.9 ,        33.1 ,        22.8 ,        50.4 ,         4.2 ,         5.8 ,        40.0 ,        32.0 ,       158.0 ,       111.0 ,ATL      ,       95 ,       0 ,  2022 ,2021-10-23 ,True
